sID,uID,oID,sType,sTXT,sNum,sDMY,dtHealth,dtAuto,dtGeneral,dtProperty,dtUmbrella,isDeleted
14027,130,58,"ynm","",,"","","","","","",0
14028,130,43,"ynm","",,"","","","","","",0
14029,130,59,"ynm","",,"","","","","","",0
14030,759,15,"ynm","yes",,"","","","","","",0
14031,759,1,"ynm","yes",,"","","","","","",0
14032,759,16,"ynm","yes",,"","","","","","",0
14033,759,6,"ynm","yes",,"","","","","","",0
14034,759,20,"ynm","yes",,"","","","","","",0
14035,759,2,"ynm","yes",,"","","","","","",0
14036,759,12,"ynm","yes",,"","","","","","",0
14037,759,7,"ynm","yes",,"","","","","","",0
14038,759,17,"ynm","yes",,"","","","","","",0
14039,759,19,"ynm","yes",,"","","06/01/10 00:00:00","06/01/10 00:00:00","06/01/10 00:00:00","06/01/10 00:00:00",0
14040,759,58,"ynm","yes",,"","","","","","",0
14041,759,3,"ynm","yes",,"","","","","","",0
14042,759,4,"ynm","yes",,"","","","","","",0
14043,759,5,"ynm","yes",,"","","","","","",0
14044,759,43,"ynm","yes",,"","","","","","",0
14045,759,14,"ynm","yes",,"","","","","","",0
14046,759,9,"ynm","yes",,"","","","","","",0
14047,759,18,"ynm","yes",,"","","","","","",0
14048,759,13,"ynm","yes",,"","","","","","",0
14049,759,59,"ynm","yes",,"","","","","","",0
14050,759,8,"ynm","yes",,"","","","","","",0
14051,759,11,"ynm","yes",,"","","","","","",0
14052,557,57,"ynm","yes",,"","","","","","",0
14053,557,58,"ynm","no",,"","","","","","",0
14054,557,43,"ynm","yes",,"","","","","","",0
14055,557,59,"ynm","maybe",,"","","","","","",0
14056,759,57,"ynm","yes",,"","","","","","",0
14057,16,57,"ynm","yes",,"","","","","","",0
14058,16,58,"ynm","yes",,"","","","","","",0
14059,16,59,"ynm","yes",,"","","","","","",0
14060,760,15,"ynm","yes",,"","","","","","",0
14061,760,1,"ynm","no",,"","","","","","",0
14062,760,16,"ynm","no",,"","","","","","",0
14063,760,6,"ynm","no",,"","","","","","",0
14064,760,20,"ynm","yes",,"","","","","","",0
14065,760,2,"ynm","yes",,"","","","","","",0
14066,760,12,"ynm","yes",,"","","","","","",0
14067,760,7,"ynm","yes",,"","","","","","",0
14068,760,17,"ynm","yes",,"","","","","","",0
14069,760,19,"ynm","no",,"","","","","","",0
14070,760,58,"ynm","yes",,"","","","","","",0
14071,760,3,"ynm","yes",,"","","","","","",0
14072,760,4,"ynm","yes",,"","","","","","",0
14073,760,5,"ynm","no",,"","","","","","",0
14074,760,43,"ynm","yes",,"","","","","","",0
14075,760,14,"ynm","no",,"","","","","","",0
14076,760,9,"ynm","yes",,"","","","","","",0
14077,760,18,"ynm","no",,"","","","","","",0
14078,760,13,"ynm","yes",,"","","","","","",0
14079,760,59,"ynm","yes",,"","","","","","",0
14080,760,8,"ynm","yes",,"","","","","","",0
14081,760,11,"ynm","yes",,"","","","","","",0
14082,761,42,"ynm","no",,"","","","","","",0
14083,761,61,"ynm","no",,"","","","","","",0
14084,761,55,"ynm","no",,"","","","","","",0
14085,761,30,"ynm","yes",,"","","","","","",0
14086,761,60,"ynm","yes",,"","","","","","",0
14087,762,42,"ynm","no",,"","","","","","",0
14088,762,61,"ynm","yes",,"","","","","","",0
14089,762,55,"ynm","yes",,"","","","","","",0
14090,762,30,"ynm","no",,"","","","","","",0
14091,762,60,"ynm","yes",,"","","","","","",0
14092,105,57,"ynm","yes",,"","","","","","",0
14093,105,58,"ynm","yes",,"","","","","","",0
14094,105,43,"ynm","yes",,"","","","","","",0
14095,105,59,"ynm","yes",,"","","","","","",0
14096,89,57,"ynm","no",,"","","","","","",0
14097,89,58,"ynm","yes",,"","","","","","",0
14098,89,59,"ynm","yes",,"","","","","","",0
14099,348,57,"ynm","yes",,"","","","","","",0
14100,348,58,"ynm","yes",,"","","","","","",0
14101,348,43,"ynm","no",,"","","","","","",0
14102,348,59,"ynm","yes",,"","","","","","",0
14103,76,57,"ynm","yes",,"","","","","","",0
14104,76,58,"ynm","maybe",,"","","","","","",0
14105,76,43,"ynm","maybe",,"","","","","","",0
14106,76,59,"ynm","maybe",,"","","","","","",0
14107,596,57,"ynm","yes",,"","","","","","",0
14108,596,58,"ynm","no",,"","","","","","",0
14109,596,43,"ynm","no",,"","","","","","",0
14110,596,59,"ynm","maybe",,"","","","","","",0
14111,328,57,"ynm","yes",,"","","","","","",0
14112,328,58,"ynm","yes",,"","","","","","",0
14113,328,59,"ynm","yes",,"","","","","","",0
14114,763,42,"ynm","no",,"","","","","","",0
14115,763,61,"ynm","no",,"","","","","","",0
14116,763,55,"ynm","no",,"","","","","","",0
14117,763,30,"ynm","yes",,"","","","","","",0
14118,763,60,"ynm","no",,"","","","","","",0
14119,764,53,"ynm","yes",,"","","","","","",0
14120,764,50,"ynm","yes",,"","","","","","",0
14121,764,48,"ynm","yes",,"","","","","","",0
14122,764,31,"ynm","yes",,"","","","","","",0
14123,764,46,"ynm","yes",,"","","","","","",0
14124,765,15,"ynm","yes",,"","","","","","",0
14125,765,1,"ynm","yes",,"","","","","","",0
14126,765,16,"ynm","yes",,"","","","","","",0
14127,765,6,"ynm","yes",,"","","","","","",0
14128,765,20,"ynm","yes",,"","","","","","",0
14129,765,2,"ynm","yes",,"","","","","","",0
14130,765,12,"ynm","yes",,"","","","","","",0
14131,765,7,"ynm","yes",,"","","","","","",0
14132,765,17,"ynm","yes",,"","","","","","",0
14133,765,19,"ynm","yes",,"","","","","","",0
14134,765,58,"ynm","yes",,"","","","","","",0
14135,765,3,"ynm","yes",,"","","","","","",0
14136,765,4,"ynm","yes",,"","","","","","",0
14137,765,5,"ynm","yes",,"","","","","","",0
14138,765,43,"ynm","yes",,"","","","","","",0
14139,765,14,"ynm","yes",,"","","","","","",0
14140,765,9,"ynm","yes",,"","","","","","",0
14141,765,18,"ynm","yes",,"","","","","","",0
14142,765,13,"ynm","yes",,"","","","","","",0
14143,765,59,"ynm","yes",,"","","","","","",0
14144,765,8,"ynm","yes",,"","","","","","",0
14145,765,11,"ynm","yes",,"","","","","","",0
14146,766,15,"ynm","no",,"","","","","","",0
14147,766,1,"ynm","no",,"","","","","","",0
14148,766,16,"ynm","no",,"","","","","","",0
14149,766,6,"ynm","no",,"","","","","","",0
14150,766,20,"ynm","no",,"","","","","","",0
14151,766,2,"ynm","yes",,"","","","","","",0
14152,766,12,"ynm","no",,"","","","","","",0
14153,766,7,"ynm","yes",,"","","","","","",0
14154,766,17,"ynm","yes",,"","","","","","",0
14155,766,19,"ynm","no",,"","","","","","",0
14156,766,58,"ynm","yes",,"","","","","","",0
14157,766,3,"ynm","no",,"","","","","","",0
14158,766,4,"ynm","no",,"","","","","","",0
14159,766,5,"ynm","no",,"","","","","","",0
14160,766,43,"ynm","no",,"","","","","","",0
14161,766,14,"ynm","no",,"","","","","","",0
14162,766,9,"ynm","no",,"","","","","","",0
14163,766,18,"ynm","no",,"","","","","","",0
14164,766,13,"ynm","yes",,"","","","","","",0
14165,766,59,"ynm","yes",,"","","","","","",0
14166,766,8,"ynm","yes",,"","","","","","",0
14167,766,11,"ynm","yes",,"","","","","","",0
14168,766,57,"ynm","no",,"","","","","","",0
14169,476,57,"ynm","maybe",,"","","","","","",0
14170,476,58,"ynm","maybe",,"","","","","","",0
14171,476,43,"ynm","maybe",,"","","","","","",0
14172,476,59,"ynm","maybe",,"","","","","","",0
14173,467,57,"ynm","no",,"","","","","","",0
14174,467,58,"ynm","maybe",,"","","","","","",0
14175,467,59,"ynm","no",,"","","","","","",0
14176,655,57,"ynm","yes",,"","","","","","",0
14177,655,58,"ynm","yes",,"","","","","","",0
14178,655,59,"ynm","yes",,"","","","","","",0
14179,767,15,"ynm","no",,"","","","","","",0
14180,767,1,"ynm","maybe",,"","","","","","",0
14181,767,16,"ynm","maybe",,"","","","","","",0
14182,767,6,"ynm","no",,"","","","","","",0
14183,767,20,"ynm","maybe",,"","","","","","",0
14184,767,2,"ynm","no",,"","","","","","",0
14185,767,12,"ynm","maybe",,"","","","","","",0
14186,767,7,"ynm","no",,"","","","","","",0
14187,767,17,"ynm","maybe",,"","","","","","",0
14188,767,19,"ynm","no",,"","","","","","",0
14189,767,58,"ynm","maybe",,"","","","","","",0
14190,767,3,"ynm","no",,"","","","","","",0
14191,767,4,"ynm","maybe",,"","","","","","",0
14192,767,5,"ynm","yes",,"","","","","","",0
14193,767,43,"ynm","maybe",,"","","","","","",0
14194,767,14,"ynm","maybe",,"","","","","","",0
14195,767,9,"ynm","no",,"","","","","","",0
14196,767,18,"ynm","no",,"","","","","","",0
14197,767,13,"ynm","no",,"","","","","","",0
14198,767,59,"ynm","maybe",,"","","","","","",0
14199,767,8,"ynm","no",,"","","","","","",0
14200,767,11,"ynm","no",,"","","","","","",0
14201,181,57,"ynm","no",,"","","","","","",0
14202,181,58,"ynm","maybe",,"","","","","","",0
14203,181,59,"ynm","no",,"","","","","","",0
14204,443,58,"ynm","yes",,"","","","","","",0
14205,443,59,"ynm","yes",,"","","","","","",0
14206,768,15,"ynm","no",,"","","","","","",0
14207,768,1,"ynm","no",,"","","","","","",0
14208,768,16,"ynm","no",,"","","","","","",0
14209,768,6,"ynm","no",,"","","","","","",0
14210,768,20,"ynm","no",,"","","","","","",0
14211,768,2,"ynm","no",,"","","","","","",0
14212,768,12,"ynm","no",,"","","","","","",0
14213,768,7,"ynm","no",,"","","","","","",0
14214,768,17,"ynm","no",,"","","","","","",0
14215,768,19,"ynm","no",,"","","","","","",0
14216,768,58,"ynm","no",,"","","","","","",0
14217,768,3,"ynm","no",,"","","","","","",0
14218,768,4,"ynm","no",,"","","","","","",0
14219,768,5,"ynm","yes",,"","","","","","",0
14220,768,43,"ynm","no",,"","","","","","",0
14221,768,14,"ynm","no",,"","","","","","",0
14222,768,9,"ynm","no",,"","","","","","",0
14223,768,18,"ynm","no",,"","","","","","",0
14224,768,13,"ynm","no",,"","","","","","",0
14225,768,59,"ynm","no",,"","","","","","",0
14226,768,8,"ynm","no",,"","","","","","",0
14227,768,11,"ynm","no",,"","","","","","",0
14228,549,57,"ynm","yes",,"","","","","","",0
14229,549,58,"ynm","no",,"","","","","","",0
14230,549,59,"ynm","no",,"","","","","","",0
14231,726,57,"ynm","yes",,"","","","","","",0
14232,726,58,"ynm","yes",,"","","","","","",0
14233,726,59,"ynm","yes",,"","","","","","",0
14234,128,57,"ynm","no",,"","","","","","",0
14235,128,58,"ynm","yes",,"","","","","","",0
14236,128,43,"ynm","no",,"","","","","","",0
14237,128,59,"ynm","yes",,"","","","","","",0
14238,2,41,"ynm","yes",,"","","","","","",0
14239,482,41,"ynm","",,"","","","","","",0
14240,2,57,"ynm","yes",,"","","","","","",0
14241,4,57,"ynm","yes",,"","","","","","",0
14242,5,57,"ynm","no",,"","","","","","",0
14243,6,57,"ynm","yes",,"","","","","","",0
14244,8,57,"ynm","yes",,"","","","","","",0
14245,9,57,"ynm","yes",,"","","","","","",0
14246,10,57,"ynm","no",,"","","","","","",0
14247,11,57,"ynm","yes",,"","","","","","",0
14248,12,57,"ynm","yes",,"","","","","","",0
14249,13,57,"ynm","yes",,"","","","","","",0
14250,14,57,"ynm","yes",,"","","","","","",0
14251,15,57,"ynm","yes",,"","","","","","",0
14252,17,57,"ynm","yes",,"","","","","","",0
14253,18,57,"ynm","yes",,"","","","","","",0
14254,20,57,"ynm","yes",,"","","","","","",0
14255,21,57,"ynm","yes",,"","","","","","",0
14256,22,57,"ynm","yes",,"","","","","","",0
14257,23,57,"ynm","yes",,"","","","","","",0
14258,25,57,"ynm","no",,"","","","","","",0
14259,26,57,"ynm","yes",,"","","","","","",0
14260,27,57,"ynm","yes",,"","","","","","",0
14261,28,57,"ynm","no",,"","","","","","",0
14262,29,57,"ynm","yes",,"","","","","","",0
14263,30,57,"ynm","yes",,"","","","","","",0
14264,31,57,"ynm","yes",,"","","","","","",0
14265,32,57,"ynm","no",,"","","","","","",0
14266,33,57,"ynm","yes",,"","","","","","",0
14267,34,57,"ynm","yes",,"","","","","","",0
14268,35,57,"ynm","yes",,"","","","","","",0
14269,36,57,"ynm","yes",,"","","","","","",0
14270,37,57,"ynm","maybe",,"","","","","","",0
14271,38,57,"ynm","yes",,"","","","","","",0
14272,40,57,"ynm","maybe",,"","","","","","",0
14273,41,57,"ynm","maybe",,"","","","","","",0
14274,42,57,"ynm","yes",,"","","","","","",0
14275,43,57,"ynm","maybe",,"","","","","","",0
14276,44,57,"ynm","yes",,"","","","","","",0
14277,45,57,"ynm","yes",,"","","","","","",0
14278,46,57,"ynm","yes",,"","","","","","",0
14279,48,57,"ynm","no",,"","","","","","",0
14280,49,57,"ynm","yes",,"","","","","","",0
14281,50,57,"ynm","yes",,"","","","","","",0
14282,51,57,"ynm","no",,"","","","","","",0
14283,52,57,"ynm","yes",,"","","","","","",0
14284,53,57,"ynm","yes",,"","","","","","",0
14285,54,57,"ynm","yes",,"","","","","","",0
14286,55,57,"ynm","yes",,"","","","","","",0
14287,56,57,"ynm","no",,"","","","","","",0
14288,58,57,"ynm","yes",,"","","","","","",0
14289,59,57,"ynm","yes",,"","","","","","",0
14290,60,57,"ynm","yes",,"","","","","","",0
14291,61,57,"ynm","no",,"","","","","","",0
14292,62,57,"ynm","no",,"","","","","","",0
14293,63,57,"ynm","maybe",,"","","","","","",0
14294,64,57,"ynm","yes",,"","","","","","",0
14295,65,57,"ynm","yes",,"","","","","","",0
14296,66,57,"ynm","yes",,"","","","","","",0
14297,67,57,"ynm","yes",,"","","","","","",0
14298,68,57,"ynm","maybe",,"","","","","","",0
14299,69,57,"ynm","no",,"","","","","","",0
14300,70,57,"ynm","yes",,"","","","","","",0
14301,71,57,"ynm","no",,"","","","","","",0
14302,72,57,"ynm","yes",,"","","","","","",0
14303,73,57,"ynm","maybe",,"","","","","","",0
14304,74,57,"ynm","no",,"","","","","","",0
14305,75,57,"ynm","yes",,"","","","","","",0
14306,77,57,"ynm","yes",,"","","","","","",0
14307,78,57,"ynm","no",,"","","","","","",0
14308,79,57,"ynm","yes",,"","","","","","",0
14309,80,57,"ynm","yes",,"","","","","","",0
14310,81,57,"ynm","yes",,"","","","","","",0
14311,83,57,"ynm","maybe",,"","","","","","",0
14312,84,57,"ynm","yes",,"","","","","","",0
14313,85,57,"ynm","yes",,"","","","","","",0
14314,86,57,"ynm","maybe",,"","","","","","",0
14315,87,57,"ynm","yes",,"","","","","","",0
14316,88,57,"ynm","maybe",,"","","","","","",0
14317,91,57,"ynm","maybe",,"","","","","","",0
14318,92,57,"ynm","maybe",,"","","","","","",0
14319,93,57,"ynm","maybe",,"","","","","","",0
14320,94,57,"ynm","yes",,"","","","","","",0
14321,95,57,"ynm","yes",,"","","","","","",0
14322,96,57,"ynm","yes",,"","","","","","",0
14323,97,57,"ynm","yes",,"","","","","","",0
14324,98,57,"ynm","no",,"","","","","","",0
14325,100,57,"ynm","yes",,"","","","","","",0
14326,101,57,"ynm","yes",,"","","","","","",0
14327,102,57,"ynm","yes",,"","","","","","",0
14328,103,57,"ynm","no",,"","","","","","",0
14329,104,57,"ynm","yes",,"","","","","","",0
14330,107,57,"ynm","yes",,"","","","","","",0
14331,108,57,"ynm","yes",,"","","","","","",0
14332,109,57,"ynm","maybe",,"","","","","","",0
14333,110,57,"ynm","yes",,"","","","","","",0
14334,111,57,"ynm","yes",,"","","","","","",0
14335,112,57,"ynm","maybe",,"","","","","","",0
14336,114,57,"ynm","yes",,"","","","","","",0
14337,115,57,"ynm","yes",,"","","","","","",0
14338,116,57,"ynm","maybe",,"","","","","","",0
14339,117,57,"ynm","yes",,"","","","","","",0
14340,118,57,"ynm","no",,"","","","","","",0
14341,119,57,"ynm","no",,"","","","","","",0
14342,120,57,"ynm","yes",,"","","","","","",0
14343,122,57,"ynm","yes",,"","","","","","",0
14344,123,57,"ynm","no",,"","","","","","",0
14345,124,57,"ynm","yes",,"","","","","","",0
14346,125,57,"ynm","no",,"","","","","","",0
14347,126,57,"ynm","maybe",,"","","","","","",0
14348,127,57,"ynm","maybe",,"","","","","","",0
14349,129,57,"ynm","yes",,"","","","","","",0
14350,131,57,"ynm","yes",,"","","","","","",0
14351,132,57,"ynm","maybe",,"","","","","","",0
14352,133,57,"ynm","no",,"","","","","","",0
14353,134,57,"ynm","maybe",,"","","","","","",0
14354,135,57,"ynm","maybe",,"","","","","","",0
14355,136,57,"ynm","maybe",,"","","","","","",0
14356,137,57,"ynm","maybe",,"","","","","","",0
14357,138,57,"ynm","no",,"","","","","","",0
14358,139,57,"ynm","no",,"","","","","","",0
14359,140,57,"ynm","yes",,"","","","","","",0
14360,141,57,"ynm","maybe",,"","","","","","",0
14361,142,57,"ynm","maybe",,"","","","","","",0
14362,143,57,"ynm","no",,"","","","","","",0
14363,144,57,"ynm","no",,"","","","","","",0
14364,145,57,"ynm","yes",,"","","","","","",0
14365,146,57,"ynm","no",,"","","","","","",0
14366,147,57,"ynm","no",,"","","","","","",0
14367,148,57,"ynm","yes",,"","","","","","",0
14368,151,57,"ynm","yes",,"","","","","","",0
14369,152,57,"ynm","yes",,"","","","","","",0
14370,153,57,"ynm","yes",,"","","","","","",0
14371,154,57,"ynm","yes",,"","","","","","",0
14372,155,57,"ynm","no",,"","","","","","",0
14373,157,57,"ynm","yes",,"","","","","","",0
14374,158,57,"ynm","yes",,"","","","","","",0
14375,159,57,"ynm","no",,"","","","","","",0
14376,160,57,"ynm","yes",,"","","","","","",0
14377,161,57,"ynm","no",,"","","","","","",0
14378,162,57,"ynm","no",,"","","","","","",0
14379,163,57,"ynm","yes",,"","","","","","",0
14380,164,57,"ynm","maybe",,"","","","","","",0
14381,166,57,"ynm","no",,"","","","","","",0
14382,167,57,"ynm","yes",,"","","","","","",0
14383,168,57,"ynm","no",,"","","","","","",0
14384,169,57,"ynm","maybe",,"","","","","","",0
14385,170,57,"ynm","maybe",,"","","","","","",0
14386,171,57,"ynm","maybe",,"","","","","","",0
14387,172,57,"ynm","yes",,"","","","","","",0
14388,173,57,"ynm","maybe",,"","","","","","",0
14389,174,57,"ynm","no",,"","","","","","",0
14390,175,57,"ynm","yes",,"","","","","","",0
14391,176,57,"ynm","yes",,"","","","","","",0
14392,178,57,"ynm","yes",,"","","","","","",0
14393,179,57,"ynm","maybe",,"","","","","","",0
14394,180,57,"ynm","maybe",,"","","","","","",0
14395,182,57,"ynm","yes",,"","","","","","",0
14396,183,57,"ynm","no",,"","","","","","",0
14397,184,57,"ynm","maybe",,"","","","","","",0
14398,185,57,"ynm","yes",,"","","","","","",0
14399,186,57,"ynm","maybe",,"","","","","","",0
14400,187,57,"ynm","yes",,"","","","","","",0
14401,188,57,"ynm","no",,"","","","","","",0
14402,189,57,"ynm","yes",,"","","","","","",0
14403,190,57,"ynm","maybe",,"","","","","","",0
14404,191,57,"ynm","yes",,"","","","","","",0
14405,192,57,"ynm","no",,"","","","","","",0
14406,193,57,"ynm","yes",,"","","","","","",0
14407,195,57,"ynm","yes",,"","","","","","",0
14408,196,57,"ynm","yes",,"","","","","","",0
14409,197,57,"ynm","yes",,"","","","","","",0
14410,198,57,"ynm","maybe",,"","","","","","",0
14411,199,57,"ynm","yes",,"","","","","","",0
14412,201,57,"ynm","no",,"","","","","","",0
14413,202,57,"ynm","no",,"","","","","","",0
14414,203,57,"ynm","yes",,"","","","","","",0
14415,204,57,"ynm","maybe",,"","","","","","",0
14416,205,57,"ynm","yes",,"","","","","","",0
14417,206,57,"ynm","no",,"","","","","","",0
14418,207,57,"ynm","yes",,"","","","","","",0
14419,208,57,"ynm","no",,"","","","","","",0
14420,209,57,"ynm","no",,"","","","","","",0
14421,210,57,"ynm","yes",,"","","","","","",0
14422,211,57,"ynm","no",,"","","","","","",0
14423,212,57,"ynm","yes",,"","","","","","",0
14424,213,57,"ynm","yes",,"","","","","","",0
14425,214,57,"ynm","no",,"","","","","","",0
14426,215,57,"ynm","yes",,"","","","","","",0
14427,216,57,"ynm","no",,"","","","","","",0
14428,217,57,"ynm","no",,"","","","","","",0
14429,218,57,"ynm","no",,"","","","","","",0
14430,219,57,"ynm","yes",,"","","","","","",0
14431,220,57,"ynm","no",,"","","","","","",0
14432,221,57,"ynm","yes",,"","","","","","",0
14433,222,57,"ynm","yes",,"","","","","","",0
14434,223,57,"ynm","maybe",,"","","","","","",0
14435,224,57,"ynm","no",,"","","","","","",0
14436,225,57,"ynm","maybe",,"","","","","","",0
14437,226,57,"ynm","yes",,"","","","","","",0
14438,227,57,"ynm","no",,"","","","","","",0
14439,228,57,"ynm","yes",,"","","","","","",0
14440,229,57,"ynm","no",,"","","","","","",0
14441,230,57,"ynm","maybe",,"","","","","","",0
14442,231,57,"ynm","yes",,"","","","","","",0
14443,232,57,"ynm","yes",,"","","","","","",0
14444,233,57,"ynm","yes",,"","","","","","",0
14445,234,57,"ynm","yes",,"","","","","","",0
14446,235,57,"ynm","yes",,"","","","","","",0
14447,236,57,"ynm","yes",,"","","","","","",0
14448,237,57,"ynm","no",,"","","","","","",0
14449,238,57,"ynm","yes",,"","","","","","",0
14450,239,57,"ynm","yes",,"","","","","","",0
14451,240,57,"ynm","no",,"","","","","","",0
14452,241,57,"ynm","maybe",,"","","","","","",0
